id,income,location
29753,132500.0,POINT (-83.05668429656343 39.95714092189852)
29754,137500.0,POINT (-83.06003319678052 39.96002934883148)
29755,142500.0,POINT (-83.08090898374665 39.95904379065513)
29756,147500.0,POINT (-83.06880946214399 39.959477103610936)
29757,2500.0,POINT (-83.08390957312753 39.9480400526599)
29758,2500.0,POINT (-83.09076543986914 39.95016125402707)
29759,7500.0,POINT (-83.09041006394759 39.94935261821291)
29760,7500.0,POINT (-83.08092173274801 39.947620818996334)
29761,12500.0,POINT (-83.08185077582128 39.95351340220012)
29762,12500.0,POINT (-83.08440066580529 39.95209210998594)
29763,17500.0,POINT (-83.0848583556786 39.94355025495076)
29764,17500.0,POINT (-83.08366321162922 39.953371870287135)
29765,17500.0,POINT (-83.07969831885157 39.953395231326)
29766,22500.0,POINT (-83.0895386332603 39.94689660194553)
29767,22500.0,POINT (-83.07728894415494 39.94488511796875)
29768,22500.0,POINT (-83.08086053656274 39.94346596844247)
29769,27500.0,POINT (-83.07719218676044 39.94845525323106)
29770,27500.0,POINT (-83.07940594308133 39.94775928320234)
29771,27500.0,POINT (-83.08353052272535 39.95192627048987)
29772,32500.0,POINT (-83.08221335049262 39.94638168183992)
29773,32500.0,POINT (-83.08452483081601 39.954235329558514)
29774,32500.0,POINT (-83.07866372676443 39.949547887966304)
29775,32500.0,POINT (-83.08959014804526 39.94295022679586)
29776,37500.0,POINT (-83.08789546723459 39.9538151810577)
29777,37500.0,POINT (-83.0821690295864 39.951217910209984)
29778,37500.0,POINT (-83.08224664742656 39.94532688035154)
29779,37500.0,POINT (-83.07892543585004 39.94754995106624)
29780,42500.0,POINT (-83.09099586681917 39.953785633634425)
29781,42500.0,POINT (-83.07980841636918 39.94919783278637)
29782,42500.0,POINT (-83.08155176194472 39.944528463800594)
29783,42500.0,POINT (-83.08031390887346 39.944847812305326)
29784,47500.0,POINT (-83.08907274545052 39.94666770610877)
29785,47500.0,POINT (-83.08234449086983 39.951250181789256)
29786,47500.0,POINT (-83.09056226338734 39.94944406368262)
29787,47500.0,POINT (-83.08872083671025 39.95073296100592)
29788,47500.0,POINT (-83.09056496986717 39.95233443467099)
29789,52500.0,POINT (-83.082753947087 39.95099358528013)
29790,52500.0,POINT (-83.07878279198826 39.95014007179982)
29791,52500.0,POINT (-83.08155044204268 39.94412043652717)
29792,52500.0,POINT (-83.08197623456128 39.95226959863635)
29793,52500.0,POINT (-83.08809731958053 39.952191597276375)
29794,57500.0,POINT (-83.08050586944245 39.94944463828225)
29795,57500.0,POINT (-83.09144459210545 39.953506519280786)
29796,57500.0,POINT (-83.08600881042756 39.9450191135415)
29797,57500.0,POINT (-83.07793663576896 39.95206734834718)
29798,57500.0,POINT (-83.08997671487609 39.94407685315269)
29799,62500.0,POINT (-83.08653750006262 39.94336438794056)
29800,62500.0,POINT (-83.09087839715045 39.947317360780644)
29801,62500.0,POINT (-83.08489605972963 39.95236344815387)
29802,62500.0,POINT (-83.08630365102606 39.95156764224871)
29803,62500.0,POINT (-83.07879435182093 39.94550071964153)
29804,67500.0,POINT (-83.0826964434457 39.945339500311604)
29805,67500.0,POINT (-83.08427651646889 39.95253319070694)
29806,67500.0,POINT (-83.08755247067958 39.94460457855497)
29807,67500.0,POINT (-83.08623975948021 39.944866486486276)
29808,67500.0,POINT (-83.080429475061 39.953561518647916)
29809,67500.0,POINT (-83.08450453880035 39.94593226151491)
29810,72500.0,POINT (-83.08428630589353 39.948276362445995)
29811,72500.0,POINT (-83.08594009143826 39.947522786100116)
29812,72500.0,POINT (-83.0859176493184 39.94567701028184)
29813,72500.0,POINT (-83.09032544299691 39.94699609410942)
29814,72500.0,POINT (-83.08028462509311 39.949051409280685)
29815,72500.0,POINT (-83.07946235086395 39.947657854175404)
29816,77500.0,POINT (-83.08452934936439 39.952650137477875)
29817,77500.0,POINT (-83.08012053809637 39.94350750695529)
29818,77500.0,POINT (-83.07947948550748 39.94362486152508)
29819,77500.0,POINT (-83.08805145540158 39.943189926135766)
29820,77500.0,POINT (-83.0878359597437 39.95099645622986)
29821,77500.0,POINT (-83.08661369622284 39.94405854838279)
29822,82500.0,POINT (-83.08158962586424 39.95185489607836)
29823,82500.0,POINT (-83.08937231029756 39.94458510853474)
29824,82500.0,POINT (-83.08983856996792 39.95411552569056)
29825,82500.0,POINT (-83.08300327138997 39.94894877289111)
29826,82500.0,POINT (-83.09018148749793 39.95372079683338)
29827,82500.0,POINT (-83.0915117656728 39.953691040628954)
29828,87500.0,POINT (-83.07789898119755 39.94795333894357)
29829,87500.0,POINT (-83.0819739659208 39.94503822973062)
29830,87500.0,POINT (-83.08106199628597 39.94480106467669)
29831,87500.0,POINT (-83.08907241255223 39.953256316373526)
29832,87500.0,POINT (-83.08541761939854 39.94432301104913)
29833,87500.0,POINT (-83.08425000719761 39.94822016108164)
29834,92500.0,POINT (-83.07996002981162 39.94422211005526)
29835,92500.0,POINT (-83.07791108327949 39.94939988259065)
29836,92500.0,POINT (-83.08927389095261 39.95146102228008)
29837,92500.0,POINT (-83.08863593249205 39.94872844824943)
29838,92500.0,POINT (-83.08281485477401 39.946571750925216)
29839,92500.0,POINT (-83.08262879595054 39.94395179068589)
29840,97500.0,POINT (-83.07784526697029 39.954533829783145)
29841,97500.0,POINT (-83.0841296555757 39.943972866150204)
29842,97500.0,POINT (-83.08819420856531 39.9475952646203)
29843,97500.0,POINT (-83.08458384719134 39.94904609869694)
29844,97500.0,POINT (-83.08730460423654 39.95240373777615)
29845,97500.0,POINT (-83.08090209392715 39.94348372549243)
29846,102500.0,POINT (-83.08826069679215 39.94459334524021)
29847,102500.0,POINT (-83.08483273385295 39.94451846370278)
29848,102500.0,POINT (-83.09085604584811 39.94724917550136)
29849,102500.0,POINT (-83.08076404325557 39.95054371366362)
29850,102500.0,POINT (-83.08814732507608 39.95426331242028)
29851,107500.0,POINT (-83.07764111066136 39.95364581518993)
29852,107500.0,POINT (-83.08860841371708 39.94371411585422)
29853,107500.0,POINT (-83.079486592281 39.94997376189939)
29854,107500.0,POINT (-83.08628529027287 39.94900204653288)
29855,107500.0,POINT (-83.08030807162156 39.95148702719408)
29856,112500.0,POINT (-83.08746661825955 39.95156942505824)
29857,112500.0,POINT (-83.08633096048865 39.94619592453526)
29858,112500.0,POINT (-83.08405432553994 39.95301400764566)
29859,112500.0,POINT (-83.07787909895073 39.94973458463266)
29860,112500.0,POINT (-83.08817727827015 39.94816353646793)
29861,117500.0,POINT (-83.09072434561048 39.94563725914645)
29862,117500.0,POINT (-83.079141601469 39.94367442178091)
29863,117500.0,POINT (-83.09048124360459 39.94757547047473)
29864,117500.0,POINT (-83.08894458492011 39.95153088674279)
29865,117500.0,POINT (-83.09012731774631 39.953060946453654)
29866,122500.0,POINT (-83.08908733395329 39.95123904701904)
29867,122500.0,POINT (-83.08313370629584 39.94966309906955)
29868,122500.0,POINT (-83.08232758743873 39.95173789511886)
29869,122500.0,POINT (-83.07936831551244 39.95060204353401)
29870,127500.0,POINT (-83.08345889423107 39.945318398372066)
29871,127500.0,POINT (-83.08420287999351 39.9443892216838)
29872,127500.0,POINT (-83.08954881145743 39.95002465999027)
29873,127500.0,POINT (-83.07852745327205 39.94404791635039)
29874,132500.0,POINT (-83.08336597965047 39.9435688225853)
29875,132500.0,POINT (-83.08128437497867 39.94376316458925)
29876,132500.0,POINT (-83.08256618147345 39.954228952429695)
29877,137500.0,POINT (-83.08274466011463 39.9517163407737)
29878,137500.0,POINT (-83.0881579218002 39.95292155474712)
29879,137500.0,POINT (-83.0880395682977 39.943056295353564)
29880,142500.0,POINT (-83.08983377724098 39.95410162888649)
29881,142500.0,POINT (-83.08436886118064 39.946631432199446)
29882,142500.0,POINT (-83.08846295404412 39.950958431452875)
29883,147500.0,POINT (-83.07846813337969 39.95387510910023)
29884,147500.0,POINT (-83.08248449517417 39.953044685359345)
29885,152500.0,POINT (-83.0828462649591 39.94473695988316)
29886,152500.0,POINT (-83.08044546151943 39.944293453311296)
29887,157500.0,POINT (-83.08530207135692 39.95197798581337)
29888,157500.0,POINT (-83.07963318665821 39.94835957282244)
29889,162500.0,POINT (-83.08373214253585 39.953014561521854)
29890,167500.0,POINT (-83.08424645209564 39.94908660234537)
29891,172500.0,POINT (-83.08361974289825 39.94418819094917)
29892,177500.0,POINT (-83.07817309809533 39.95336813618077)
29893,182500.0,POINT (-83.08173066385791 39.9477713428707)
29894,2500.0,POINT (-83.05740976422865 39.952114873600394)
29895,2500.0,POINT (-83.0570549937671 39.95532837762036)
29896,2500.0,POINT (-83.06203605912737 39.94881082869672)
29897,7500.0,POINT (-83.06416009469602 39.945916841524415)
29898,7500.0,POINT (-83.05813696498328 39.95459063318732)
29899,7500.0,POINT (-83.06391501196492 39.94719094294984)
29900,7500.0,POINT (-83.06574828865153 39.94857268297843)
29901,12500.0,POINT (-83.06901704786893 39.949661567385526)
29902,12500.0,POINT (-83.05925106936566 39.949668832974666)
29903,12500.0,POINT (-83.06761643312079 39.94798132966218)
29904,12500.0,POINT (-83.0682671038136 39.951509845196725)
29905,12500.0,POINT (-83.06393039240814 39.95029278263674)
29906,17500.0,POINT (-83.06520877907731 39.95170035928592)
29907,17500.0,POINT (-83.06190601754146 39.94856918333217)
29908,17500.0,POINT (-83.05978594533984 39.955376571001906)
29909,17500.0,POINT (-83.06306541033301 39.949114726647615)
29910,17500.0,POINT (-83.05928849703359 39.9483731237274)
29911,22500.0,POINT (-83.05757329173969 39.95522173425221)
29912,22500.0,POINT (-83.05966589445035 39.95478086971186)
29913,22500.0,POINT (-83.06942553776747 39.945974431119424)
29914,22500.0,POINT (-83.0695654933493 39.945646962466874)
29915,22500.0,POINT (-83.0695374824659 39.95085916948922)
29916,22500.0,POINT (-83.06681310747801 39.95002699221235)
29917,27500.0,POINT (-83.06904206132934 39.95113855237626)
29918,27500.0,POINT (-83.05804398845488 39.950214238913894)
29919,27500.0,POINT (-83.05958040604129 39.9530269370913)
29920,27500.0,POINT (-83.06915355651752 39.946206453566546)
29921,27500.0,POINT (-83.06599421387871 39.945692666073185)
29922,27500.0,POINT (-83.06951773394101 39.94843472681658)
29923,32500.0,POINT (-83.07116044474 39.949128093575375)
29924,32500.0,POINT (-83.05929546477576 39.94677067646463)
29925,32500.0,POINT (-83.06069552798591 39.94900272792266)
29926,32500.0,POINT (-83.05683283038333 39.94708398086936)
29927,32500.0,POINT (-83.0654119098279 39.94896602853093)
29928,32500.0,POINT (-83.05821351359506 39.95042312296545)
29929,32500.0,POINT (-83.06415757522204 39.950134234634994)
29930,37500.0,POINT (-83.06274659833788 39.954719359294)
29931,37500.0,POINT (-83.06968452349982 39.947416216046555)
29932,37500.0,POINT (-83.0604614100107 39.95221636426081)
29933,37500.0,POINT (-83.06869882844288 39.95478385774468)
29934,37500.0,POINT (-83.06517747707215 39.948420150601876)
29935,37500.0,POINT (-83.0666807964188 39.9451748920928)
29936,37500.0,POINT (-83.06518365530108 39.948068286295445)
29937,42500.0,POINT (-83.06665239288759 39.946677121164214)
29938,42500.0,POINT (-83.06715853882181 39.95017624162626)
29939,42500.0,POINT (-83.06612220141254 39.94850861130982)
29940,42500.0,POINT (-83.06814904002037 39.948291678807756)
29941,42500.0,POINT (-83.05904425582843 39.95319460449906)
29942,42500.0,POINT (-83.06661838154776 39.94855634986912)
29943,42500.0,POINT (-83.06663726516652 39.94551037767675)
29944,42500.0,POINT (-83.06304790591268 39.953603946149805)
29945,47500.0,POINT (-83.06356074163638 39.9509714842872)
29946,47500.0,POINT (-83.05750914834424 39.95522945804709)
29947,47500.0,POINT (-83.06805058966765 39.952230128776186)
29948,47500.0,POINT (-83.05806017230543 39.94773439684124)
29949,47500.0,POINT (-83.0589883425659 39.94778394133165)
29950,47500.0,POINT (-83.05976527510498 39.9488654518898)
29951,47500.0,POINT (-83.05886691912782 39.94909651460375)
29952,47500.0,POINT (-83.06538616134328 39.95189691952784)
29953,52500.0,POINT (-83.06215340438656 39.95503270070498)
29954,52500.0,POINT (-83.05741892404845 39.95296255324001)
29955,52500.0,POINT (-83.06332579991415 39.952512288812706)
29956,52500.0,POINT (-83.06217810892903 39.95100846005757)
29957,52500.0,POINT (-83.06128611744158 39.95349668971707)
29958,52500.0,POINT (-83.0677783732212 39.948107997037)
29959,52500.0,POINT (-83.06340248869454 39.94607794296051)
29960,52500.0,POINT (-83.06788069256514 39.95038333119074)
29961,57500.0,POINT (-83.06201164332656 39.952099666508474)
29962,57500.0,POINT (-83.06920803433832 39.946337604455515)
29963,57500.0,POINT (-83.06395819674051 39.952173484537916)
29964,57500.0,POINT (-83.0642851284897 39.94916761755756)
29965,57500.0,POINT (-83.05983434691714 39.94747399456556)
29966,57500.0,POINT (-83.0608415749167 39.95384467719459)
29967,57500.0,POINT (-83.06947401416463 39.94963657045903)
29968,57500.0,POINT (-83.06068187993081 39.9538145386614)
29969,62500.0,POINT (-83.06904284703036 39.953544090674384)
29970,62500.0,POINT (-83.0602961906694 39.955505231356476)
29971,62500.0,POINT (-83.06436265342862 39.94938317880663)
29972,62500.0,POINT (-83.06030551532456 39.952043312683216)
29973,62500.0,POINT (-83.06821416335056 39.95347699183594)
29974,62500.0,POINT (-83.06097645306033 39.95067278204589)
29975,62500.0,POINT (-83.06654992805392 39.95067462359342)
29976,62500.0,POINT (-83.06613746717657 39.9540786284725)
29977,67500.0,POINT (-83.0679478572079 39.94592573693834)
29978,67500.0,POINT (-83.06649491619169 39.94858234716126)
29979,67500.0,POINT (-83.05881247477316 39.952185433220386)
29980,67500.0,POINT (-83.0681257041423 39.954466126847294)
29981,67500.0,POINT (-83.06378357280433 39.95330807120871)
29982,67500.0,POINT (-83.05689642478782 39.94849672240923)
29983,67500.0,POINT (-83.06329089471092 39.953630679124146)
29984,67500.0,POINT (-83.06371529571972 39.95112191839475)
29985,72500.0,POINT (-83.0647524068855 39.94566067585276)
29986,72500.0,POINT (-83.05856281061324 39.951935253819656)
29987,72500.0,POINT (-83.05810103787401 39.94839622524264)
29988,72500.0,POINT (-83.05733436277266 39.950720120576065)
29989,72500.0,POINT (-83.06586534401691 39.946966362175075)
29990,72500.0,POINT (-83.06010852092473 39.947027046124866)
29991,72500.0,POINT (-83.06200159330054 39.94586991856318)
29992,77500.0,POINT (-83.0656031076526 39.94723065311157)
29993,77500.0,POINT (-83.0570110713308 39.95471050295638)
29994,77500.0,POINT (-83.06448170724867 39.94564913189991)
29995,77500.0,POINT (-83.05747743296193 39.9506475392582)
29996,77500.0,POINT (-83.06464421972916 39.94791103045613)
29997,77500.0,POINT (-83.0605486300667 39.94748454074419)
29998,77500.0,POINT (-83.06367425930638 39.955112391682505)
29999,82500.0,POINT (-83.0638706449689 39.954387779435585)
30000,82500.0,POINT (-83.0648142692089 39.954335773032554)
30001,82500.0,POINT (-83.06330106506056 39.95063483341513)
30002,82500.0,POINT (-83.06129067794964 39.946331324148744)
30003,82500.0,POINT (-83.06963296179038 39.94553276033769)
30004,82500.0,POINT (-83.06429118044127 39.95487344137869)
30005,87500.0,POINT (-83.06528588345657 39.94711816343424)
30006,87500.0,POINT (-83.06729311051049 39.947894247549485)
30007,87500.0,POINT (-83.06561924136501 39.948215691614564)
30008,87500.0,POINT (-83.05806374928366 39.94724638733167)
30009,87500.0,POINT (-83.06516412400042 39.945712772278135)
30010,87500.0,POINT (-83.06057741206135 39.94912502954157)
30011,92500.0,POINT (-83.06566178444209 39.95129061790653)
30012,92500.0,POINT (-83.06567854462823 39.94670866714285)
30013,92500.0,POINT (-83.06217482935874 39.95220016861623)
30014,92500.0,POINT (-83.06913576368318 39.94683724453577)
30015,92500.0,POINT (-83.058407282567 39.95306851849708)
30016,97500.0,POINT (-83.06085370856094 39.946467668398675)
30017,97500.0,POINT (-83.05992743489843 39.954374101112975)
30018,97500.0,POINT (-83.06402160316553 39.94812233123042)
30019,97500.0,POINT (-83.06695402864356 39.95146127174951)
30020,102500.0,POINT (-83.05715866937008 39.95250683197347)
30021,102500.0,POINT (-83.06744316957453 39.953692136030874)
30022,102500.0,POINT (-83.0710858541628 39.9492153305133)
30023,102500.0,POINT (-83.06881347974566 39.945975605970794)
30024,107500.0,POINT (-83.06075584370899 39.94619967343069)
30025,107500.0,POINT (-83.06195354113176 39.94578783755301)
30026,107500.0,POINT (-83.05980147532783 39.95225635758253)
30027,112500.0,POINT (-83.0667144067847 39.94759049197639)
30028,112500.0,POINT (-83.06027099856253 39.95488215365477)
30029,112500.0,POINT (-83.05721580646876 39.95296562882773)
30030,117500.0,POINT (-83.05979949972395 39.94864074457267)
30031,117500.0,POINT (-83.06136858684931 39.952068854165056)
30032,122500.0,POINT (-83.06427689545926 39.94659475288918)
30033,122500.0,POINT (-83.06879681773505 39.95066756573568)
30034,127500.0,POINT (-83.06746754977011 39.94880817762395)
30035,132500.0,POINT (-83.06170457002646 39.94903485578678)
30036,137500.0,POINT (-83.06212931742202 39.954162488837625)
30037,2500.0,POINT (-83.06469239947107 39.94224169074215)
30038,7500.0,POINT (-83.0672640766762 39.94120758959308)
30039,7500.0,POINT (-83.05727237886994 39.94325807843831)
30040,12500.0,POINT (-83.05965296688468 39.94400781782955)
30041,12500.0,POINT (-83.05844207441531 39.94021107871734)
30042,17500.0,POINT (-83.05735248654464 39.9405294950727)
30043,17500.0,POINT (-83.05945094989794 39.945968493947575)
30044,17500.0,POINT (-83.05994408802823 39.945707792785036)
30045,22500.0,POINT (-83.05804405698468 39.941124568460296)
30046,22500.0,POINT (-83.06653736766015 39.937867849981245)
30047,22500.0,POINT (-83.06151828963651 39.94131667616494)
30048,27500.0,POINT (-83.06492466490153 39.93900973329736)
