id,latitude,longitude,polygon,income
9659,4857120.587279428,-9239064.179217797,"POLYGON ((-9239054.179217799 4857130.587279428, -9239074.179217799 4857130.587279428, -9239074.179217799 4857110.587279428, -9239054.179217799 4857110.587279428, -9239054.179217799 4857130.587279428))",50k to 60k
9660,4857058.485998909,-9238620.82034712,"POLYGON ((-9238610.820347121 4857068.485998909, -9238630.820347121 4857068.485998909, -9238630.820347121 4857048.485998909, -9238610.820347121 4857048.485998909, -9238610.820347121 4857068.485998909))",25k to 30k
9661,4856589.7975645065,-9239145.757642608,"POLYGON ((-9239135.757642608 4856599.7975645065, -9239155.757642608 4856599.7975645065, -9239155.757642608 4856579.7975645065, -9239135.757642608 4856579.7975645065, -9239135.757642608 4856599.7975645065))",200k+
9662,4856681.0704742195,-9238350.844042387,"POLYGON ((-9238340.844042387 4856691.07047422, -9238360.844042387 4856691.07047422, -9238360.844042387 4856671.07047422, -9238340.844042387 4856671.07047422, -9238340.844042387 4856691.07047422))",60k to 75k
9663,4857028.826693549,-9239285.827798372,"POLYGON ((-9239275.827798372 4857038.826693549, -9239295.827798372 4857038.826693549, -9239295.827798372 4857018.826693549, -9239275.827798372 4857018.826693549, -9239275.827798372 4857038.826693549))",20k to 25k
9664,4856893.653311479,-9238009.770606725,"POLYGON ((-9237999.770606725 4856903.653311478, -9238019.770606725 4856903.653311478, -9238019.770606725 4856883.653311478, -9237999.770606725 4856883.653311478, -9237999.770606725 4856903.653311478))",100k to 125k
9665,4856641.541384017,-9237963.488600511,"POLYGON ((-9237953.488600511 4856651.541384017, -9237973.488600511 4856651.541384017, -9237973.488600511 4856631.541384017, -9237953.488600511 4856631.541384017, -9237953.488600511 4856651.541384017))",100k to 125k
9666,4856898.365186356,-9238813.054080045,"POLYGON ((-9238803.054080045 4856908.365186356, -9238823.054080045 4856908.365186356, -9238823.054080045 4856888.365186356, -9238803.054080045 4856888.365186356, -9238803.054080045 4856908.365186356))",60k to 75k
9667,4856912.707353816,-9238472.265032124,"POLYGON ((-9238462.265032124 4856922.707353816, -9238482.265032124 4856922.707353816, -9238482.265032124 4856902.707353816, -9238462.265032124 4856902.707353816, -9238462.265032124 4856922.707353816))",125k to 150k
9668,4856828.170939501,-9238808.387028426,"POLYGON ((-9238798.387028426 4856838.170939501, -9238818.387028426 4856838.170939501, -9238818.387028426 4856818.170939501, -9238798.387028426 4856818.170939501, -9238798.387028426 4856838.170939501))",150k to 200k
9669,4857264.847690447,-9237708.092870634,"POLYGON ((-9237698.092870634 4857274.847690447, -9237718.092870634 4857274.847690447, -9237718.092870634 4857254.847690447, -9237698.092870634 4857254.847690447, -9237698.092870634 4857274.847690447))",150k to 200k
9670,4857111.201593845,-9237694.671791052,"POLYGON ((-9237684.67179105 4857121.201593846, -9237704.67179105 4857121.201593846, -9237704.67179105 4857101.201593846, -9237684.67179105 4857101.201593846, -9237684.67179105 4857121.201593846))",100k to 125k
9671,4856798.170034654,-9239306.590443693,"POLYGON ((-9239296.590443693 4856808.170034654, -9239316.590443693 4856808.170034654, -9239316.590443693 4856788.170034654, -9239296.590443693 4856788.170034654, -9239296.590443693 4856808.170034654))",60k to 75k
9672,4856570.974997846,-9238486.989883153,"POLYGON ((-9238476.989883153 4856580.974997846, -9238496.989883153 4856580.974997846, -9238496.989883153 4856560.974997846, -9238476.989883153 4856560.974997846, -9238476.989883153 4856580.974997846))",100k to 125k
9673,4857258.728415,-9238455.939853262,"POLYGON ((-9238445.939853262 4857268.728414999, -9238465.939853262 4857268.728414999, -9238465.939853262 4857248.728414999, -9238445.939853262 4857248.728414999, -9238445.939853262 4857268.728414999))",100k to 125k
9674,4856836.834209115,-9238286.595515037,"POLYGON ((-9238276.595515037 4856846.834209115, -9238296.595515037 4856846.834209115, -9238296.595515037 4856826.834209115, -9238276.595515037 4856826.834209115, -9238276.595515037 4856846.834209115))",60k to 75k
9675,4857214.54770205,-9238388.467486572,"POLYGON ((-9238378.467486572 4857224.54770205, -9238398.467486572 4857224.54770205, -9238398.467486572 4857204.54770205, -9238378.467486572 4857204.54770205, -9238378.467486572 4857224.54770205))",100k to 125k
9676,4856609.82537567,-9238178.35702387,"POLYGON ((-9238168.35702387 4856619.82537567, -9238188.35702387 4856619.82537567, -9238188.35702387 4856599.82537567, -9238168.35702387 4856599.82537567, -9238168.35702387 4856619.82537567))",200k+
9677,4857324.996257145,-9238954.473501183,"POLYGON ((-9238944.473501183 4857334.996257145, -9238964.473501183 4857334.996257145, -9238964.473501183 4857314.996257145, -9238944.473501183 4857314.996257145, -9238944.473501183 4857334.996257145))",150k to 200k
9678,4857491.752733605,-9238358.517330866,"POLYGON ((-9238348.517330864 4857501.752733605, -9238368.517330864 4857501.752733605, -9238368.517330864 4857481.752733605, -9238348.517330864 4857481.752733605, -9238348.517330864 4857501.752733605))",125k to 150k
9679,4856398.140223557,-9239688.032354817,"POLYGON ((-9239678.032354817 4856408.140223557, -9239698.032354817 4856408.140223557, -9239698.032354817 4856388.140223557, -9239678.032354817 4856388.140223557, -9239678.032354817 4856408.140223557))",125k to 150k
9680,4856760.6197816245,-9237860.864371689,"POLYGON ((-9237850.864371689 4856770.6197816245, -9237870.864371689 4856770.6197816245, -9237870.864371689 4856750.6197816245, -9237850.864371689 4856750.6197816245, -9237850.864371689 4856770.6197816245))",200k+
9681,4856981.154430797,-9238843.124982662,"POLYGON ((-9238833.124982662 4856991.154430797, -9238853.124982662 4856991.154430797, -9238853.124982662 4856971.154430797, -9238833.124982662 4856971.154430797, -9238833.124982662 4856991.154430797))",150k to 200k
9682,4856770.918703763,-9237803.85080204,"POLYGON ((-9237793.850802038 4856780.918703763, -9237813.850802038 4856780.918703763, -9237813.850802038 4856760.918703763, -9237793.850802038 4856760.918703763, -9237793.850802038 4856780.918703763))",75k to 100k
9683,4857296.612382243,-9238080.194490805,"POLYGON ((-9238070.194490805 4857306.612382243, -9238090.194490805 4857306.612382243, -9238090.194490805 4857286.612382243, -9238070.194490805 4857286.612382243, -9238070.194490805 4857306.612382243))",100k to 125k
9684,4856631.617757135,-9238335.112669509,"POLYGON ((-9238325.112669509 4856641.617757135, -9238345.112669509 4856641.617757135, -9238345.112669509 4856621.617757135, -9238325.112669509 4856621.617757135, -9238325.112669509 4856641.617757135))",100k to 125k
9685,4857089.289148931,-9238670.462876149,"POLYGON ((-9238660.462876149 4857099.289148931, -9238680.462876149 4857099.289148931, -9238680.462876149 4857079.289148931, -9238660.462876149 4857079.289148931, -9238660.462876149 4857099.289148931))",30k to 35k
9686,4857466.544820214,-9238335.40953627,"POLYGON ((-9238325.40953627 4857476.544820214, -9238345.40953627 4857476.544820214, -9238345.40953627 4857456.544820214, -9238325.40953627 4857456.544820214, -9238325.40953627 4857476.544820214))",60k to 75k
9687,4856549.822217062,-9239318.278273325,"POLYGON ((-9239308.278273324 4856559.822217062, -9239328.278273324 4856559.822217062, -9239328.278273324 4856539.822217062, -9239308.278273324 4856539.822217062, -9239308.278273324 4856559.822217062))",60k to 75k
9688,4856391.536480476,-9239555.763458038,"POLYGON ((-9239545.76345804 4856401.536480476, -9239565.76345804 4856401.536480476, -9239565.76345804 4856381.536480476, -9239545.76345804 4856381.536480476, -9239545.76345804 4856401.536480476))",150k to 200k
9689,4856908.261561709,-9239450.4866562,"POLYGON ((-9239440.4866562 4856918.261561709, -9239460.4866562 4856918.261561709, -9239460.4866562 4856898.261561709, -9239440.4866562 4856898.261561709, -9239440.4866562 4856918.261561709))",60k to 75k
9690,4856713.921593747,-9238227.143010978,"POLYGON ((-9238217.143010976 4856723.921593747, -9238237.143010976 4856723.921593747, -9238237.143010976 4856703.921593747, -9238217.143010976 4856703.921593747, -9238217.143010976 4856723.921593747))",60k to 75k
9691,4857158.297407737,-9238758.517969321,"POLYGON ((-9238748.51796932 4857168.297407737, -9238768.51796932 4857168.297407737, -9238768.51796932 4857148.297407737, -9238748.51796932 4857148.297407737, -9238748.51796932 4857168.297407737))",30k to 35k
9692,4856927.882674174,-9239390.973651871,"POLYGON ((-9239380.973651871 4856937.882674174, -9239400.973651871 4856937.882674174, -9239400.973651871 4856917.882674174, -9239380.973651871 4856917.882674174, -9239380.973651871 4856937.882674174))",200k+
9693,4857104.78322375,-9238561.963771796,"POLYGON ((-9238551.963771794 4857114.783223749, -9238571.963771794 4857114.783223749, -9238571.963771794 4857094.783223749, -9238551.963771794 4857094.783223749, -9238551.963771794 4857114.783223749))",125k to 150k
9694,4857362.593583929,-9238881.17536462,"POLYGON ((-9238871.17536462 4857372.593583929, -9238891.17536462 4857372.593583929, -9238891.17536462 4857352.593583929, -9238871.17536462 4857352.593583929, -9238871.17536462 4857372.593583929))",10k to 15k
9695,4857272.117744934,-9238018.317745123,"POLYGON ((-9238008.317745123 4857282.117744934, -9238028.317745123 4857282.117744934, -9238028.317745123 4857262.117744934, -9238008.317745123 4857262.117744934, -9238008.317745123 4857282.117744934))",75k to 100k
9696,4856590.281547986,-9239079.133625735,"POLYGON ((-9239069.133625735 4856600.281547986, -9239089.133625735 4856600.281547986, -9239089.133625735 4856580.281547986, -9239069.133625735 4856580.281547986, -9239069.133625735 4856600.281547986))",60k to 75k
9697,4857015.5988035295,-9238682.313318796,"POLYGON ((-9238672.313318796 4857025.59880353, -9238692.313318796 4857025.59880353, -9238692.313318796 4857005.59880353, -9238672.313318796 4857005.59880353, -9238672.313318796 4857025.59880353))",75k to 100k
9698,4856673.253139622,-9237704.80603219,"POLYGON ((-9237694.80603219 4856683.253139622, -9237714.80603219 4856683.253139622, -9237714.80603219 4856663.253139622, -9237694.80603219 4856663.253139622, -9237694.80603219 4856683.253139622))",25k to 30k
9699,4857022.679809199,-9239044.73363618,"POLYGON ((-9239034.73363618 4857032.679809199, -9239054.73363618 4857032.679809199, -9239054.73363618 4857012.679809199, -9239034.73363618 4857012.679809199, -9239034.73363618 4857032.679809199))",150k to 200k
9700,4857072.315235517,-9238906.552963996,"POLYGON ((-9238896.552963998 4857082.315235517, -9238916.552963998 4857082.315235517, -9238916.552963998 4857062.315235517, -9238896.552963998 4857062.315235517, -9238896.552963998 4857082.315235517))",100k to 125k
9701,4856579.3062630845,-9239550.66092113,"POLYGON ((-9239540.66092113 4856589.3062630845, -9239560.66092113 4856589.3062630845, -9239560.66092113 4856569.3062630845, -9239540.66092113 4856569.3062630845, -9239540.66092113 4856589.3062630845))",150k to 200k
9702,4857242.578247103,-9238152.48535053,"POLYGON ((-9238142.48535053 4857252.578247103, -9238162.48535053 4857252.578247103, -9238162.48535053 4857232.578247103, -9238142.48535053 4857232.578247103, -9238142.48535053 4857252.578247103))",50k to 60k
9703,4856720.1860417295,-9238433.37346033,"POLYGON ((-9238423.37346033 4856730.1860417295, -9238443.37346033 4856730.1860417295, -9238443.37346033 4856710.1860417295, -9238423.37346033 4856710.1860417295, -9238423.37346033 4856730.1860417295))",25k to 30k
9704,4857013.857600618,-9239322.450040419,"POLYGON ((-9239312.450040419 4857023.857600618, -9239332.450040419 4857023.857600618, -9239332.450040419 4857003.857600618, -9239312.450040419 4857003.857600618, -9239312.450040419 4857023.857600618))",30k to 35k
9705,4857332.0061527565,-9239015.981276812,"POLYGON ((-9239005.981276812 4857342.0061527565, -9239025.981276812 4857342.0061527565, -9239025.981276812 4857322.0061527565, -9239005.981276812 4857322.0061527565, -9239005.981276812 4857342.0061527565))",30k to 35k
9706,4857048.4929878265,-9238944.3479472,"POLYGON ((-9238934.3479472 4857058.4929878265, -9238954.3479472 4857058.4929878265, -9238954.3479472 4857038.4929878265, -9238934.3479472 4857038.4929878265, -9238934.3479472 4857058.4929878265))",150k to 200k
9707,4856976.87065954,-9238023.482252693,"POLYGON ((-9238013.482252693 4856986.87065954, -9238033.482252693 4856986.87065954, -9238033.482252693 4856966.87065954, -9238013.482252693 4856966.87065954, -9238013.482252693 4856986.87065954))",60k to 75k
9708,4857185.327748196,-9238965.009685667,"POLYGON ((-9238955.009685667 4857195.327748196, -9238975.009685667 4857195.327748196, -9238975.009685667 4857175.327748196, -9238955.009685667 4857175.327748196, -9238955.009685667 4857195.327748196))",150k to 200k
9709,4856843.013369808,-9238328.391663326,"POLYGON ((-9238318.391663326 4856853.013369809, -9238338.391663326 4856853.013369809, -9238338.391663326 4856833.013369809, -9238318.391663326 4856833.013369809, -9238318.391663326 4856853.013369809))",100k to 125k
9710,4856593.125495321,-9239498.217356907,"POLYGON ((-9239488.217356907 4856603.125495321, -9239508.217356907 4856603.125495321, -9239508.217356907 4856583.125495321, -9239488.217356907 4856583.125495321, -9239488.217356907 4856603.125495321))",60k to 75k
9711,4856591.639485283,-9238373.032685613,"POLYGON ((-9238363.032685611 4856601.639485283, -9238383.032685611 4856601.639485283, -9238383.032685611 4856581.639485283, -9238363.032685611 4856581.639485283, -9238363.032685611 4856601.639485283))",100k to 125k
9712,4857402.061251264,-9237721.393367862,"POLYGON ((-9237711.393367862 4857412.061251264, -9237731.393367862 4857412.061251264, -9237731.393367862 4857392.061251264, -9237711.393367862 4857392.061251264, -9237711.393367862 4857412.061251264))",100k to 125k
9713,4856521.549899297,-9237912.723687315,"POLYGON ((-9237902.723687317 4856531.549899297, -9237922.723687317 4856531.549899297, -9237922.723687317 4856511.549899297, -9237902.723687317 4856511.549899297, -9237902.723687317 4856531.549899297))",150k to 200k
9714,4856897.862236749,-9238700.982676554,"POLYGON ((-9238690.982676554 4856907.862236749, -9238710.982676554 4856907.862236749, -9238710.982676554 4856887.862236749, -9238690.982676554 4856887.862236749, -9238690.982676554 4856907.862236749))",150k to 200k
9715,4856738.01106314,-9238690.320535835,"POLYGON ((-9238680.320535835 4856748.01106314, -9238700.320535835 4856748.01106314, -9238700.320535835 4856728.01106314, -9238680.320535835 4856728.01106314, -9238680.320535835 4856748.01106314))",150k to 200k
9716,4856864.665351887,-9239238.316133577,"POLYGON ((-9239228.316133577 4856874.665351887, -9239248.316133577 4856874.665351887, -9239248.316133577 4856854.665351887, -9239228.316133577 4856854.665351887, -9239228.316133577 4856874.665351887))",60k to 75k
9717,4857437.590238629,-9237903.150488323,"POLYGON ((-9237893.150488323 4857447.590238629, -9237913.150488323 4857447.590238629, -9237913.150488323 4857427.590238629, -9237893.150488323 4857427.590238629, -9237893.150488323 4857447.590238629))",50k to 60k
9718,4857128.028564157,-9238417.014139181,"POLYGON ((-9238407.014139181 4857138.028564156, -9238427.014139181 4857138.028564156, -9238427.014139181 4857118.028564156, -9238407.014139181 4857118.028564156, -9238407.014139181 4857138.028564156))",125k to 150k
9719,4856521.776646176,-9237849.53514756,"POLYGON ((-9237839.53514756 4856531.776646176, -9237859.53514756 4856531.776646176, -9237859.53514756 4856511.776646176, -9237839.53514756 4856511.776646176, -9237839.53514756 4856531.776646176))",60k to 75k
9720,4857227.659181077,-9239056.268382594,"POLYGON ((-9239046.268382594 4857237.659181077, -9239066.268382594 4857237.659181077, -9239066.268382594 4857217.659181077, -9239046.268382594 4857217.659181077, -9239046.268382594 4857237.659181077))",60k to 75k
